證券代碼	簡稱	年月日	收盤價(元)
1103   	嘉泥         	20180925	   13.70
1104   	環泥         	20180925	   20.30
1108   	幸福         	20180925	    7.88
1109   	信大         	20180925	   15.20
1110   	東泥         	20180925	   13.90
1201   	味全         	20180925	   22.50
1203   	味王         	20180925	   25.30
1210   	大成         	20180925	   37.15
1101   	台泥         	20180926	   39.90
1102   	亞泥         	20180926	   39.60
1103   	嘉泥         	20180926	   13.60
1104   	環泥         	20180926	   20.25
1108   	幸福         	20180926	    7.83
1109   	信大         	20180926	   15.46
1110   	東泥         	20180926	   13.90
1201   	味全         	20180926	   22.55
1203   	味王         	20180926	   25.70
1210   	大成         	20180926	   37.35
1101   	台泥         	20180927	   40.25
1102   	亞泥         	20180927	   40.55
1103   	嘉泥         	20180927	   13.65
1104   	環泥         	20180927	   20.20
1108   	幸福         	20180927	    7.87
1109   	信大         	20180927	   15.76
1110   	東泥         	20180927	   13.80
1201   	味全         	20180927	   22.45
1203   	味王         	20180927	   25.55
1210   	大成         	20180927	   37.40
1101   	台泥         	20180928	   41.10
